"row ID","Age","Employment class","Fnlwgt","Education level","Education years","Marital status","Occupation","Relationship status","Race","Sex","Capital gain","Capital loss","Work hours per week","Native country","Salary","Prediction (Salary)"
"45215",25,"Private",91334,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,75,"United-States",,"<=50K"
"45223",61,"Private",73809,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45226",51,"Private",162944,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45231",52,"Private",202930,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"45232",57,"Local-gov",323309,"7th-8th",4,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"45236",38,"Private",174242,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",,">50K"
"45248",29,"Self-emp-not-inc",164607,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45260",21,"Private",349365,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States",,"<=50K"
"45266",23,"Self-emp-not-inc",191283,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"45273",35,"Private",113322,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45275",45,"Private",214068,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",,">50K"
"45276",44,"Private",116632,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",,">50K"
"45278",34,"Private",516337,"11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico",,"<=50K"
"45280",39,"State-gov",141420,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45281",19,"Private",42750,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"United-States",,"<=50K"
"45282",54,"Private",165278,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,">50K"
"45284",44,"Private",139907,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,50,"United-States",,"<=50K"
"45288",32,"Private",198068,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States",,"<=50K"
"45293",35,"Self-emp-not-inc",319831,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",,"<=50K"
"45297",49,"Private",268234,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45300",41,"Private",323790,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Male",0,0,55,"United-States",,"<=50K"
"45303",19,"Private",125591,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States",,"<=50K"
"45308",26,"Private",273792,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States",,"<=50K"
"45312",28,"Private",144063,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45315",32,"Private",183356,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"45337",47,"Private",169092,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States",,">50K"
"45338",28,"Private",230743,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45343",31,"Private",202822,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",,"<=50K"
"45349",25,"Private",168943,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,30,"United-States",,">50K"
"45350",19,"Private",571853,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States",,"<=50K"
"45355",35,"Private",40135,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,2042,40,"United-States",,"<=50K"
"45367",17,"Private",327434,"10th",6,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States",,"<=50K"
"45370",90,"Local-gov",227796,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",20051,0,60,"United-States",,">50K"
"45371",25,"Private",206343,"HS-grad",9,"Never-married","Protective-serv","Other-relative","White","Male",0,0,40,"United-States",,"<=50K"
"45372",27,"Private",36851,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States",,"<=50K"
"45375",31,"Federal-gov",142470,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States",,"<=50K"
"45376",43,"Private",86750,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,99,"United-States",,">50K"
"45377",63,"Private",361631,"Masters",14,"Separated","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45379",59,"Private",179594,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45380",42,"Private",254773,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,50,"United-States",,">50K"
"45385",61,"Private",173924,"9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"Puerto-Rico",,"<=50K"
"45388",35,"Private",275364,"Bachelors",13,"Divorced","Tech-support","Unmarried","White","Male",7430,0,40,"Germany",,">50K"
"45394",43,"State-gov",52849,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45396",17,"Private",265657,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,25,"United-States",,"<=50K"
"45400",50,"Self-emp-inc",127315,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",,">50K"
"45405",57,"Private",183810,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",,">50K"
"45407",35,"Private",175614,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States",,"<=50K"
"45411",71,"Local-gov",337064,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45412",22,"Private",141003,"Assoc-voc",11,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States",,"<=50K"
"45417",67,"Private",197816,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1844,70,"United-States",,"<=50K"
"45421",63,"Self-emp-not-inc",271550,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,20,"United-States",,"<=50K"
"45422",39,"Private",250157,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,63,"United-States",,"<=50K"
"45427",29,"State-gov",95423,"Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,36,"United-States",,"<=50K"
"45429",53,"Private",283602,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",13550,0,43,"United-States",,">50K"
"45433",56,"State-gov",81954,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45444",48,"Private",115585,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45447",20,"Private",89991,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,32,"United-States",,"<=50K"
"45455",44,"Private",175485,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,12,"United-States",,"<=50K"
"45459",36,"Private",154669,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,55,"United-States",,"<=50K"
"45463",53,"Private",169182,"10th",6,"Married-spouse-absent","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"Columbia",,"<=50K"
"45465",49,"Self-emp-inc",30751,"Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States",,"<=50K"
"45467",31,"Private",91964,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,40,"United-States",,"<=50K"
"45473",44,"Private",332401,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,65,"United-States",,">50K"
"45474",54,"Local-gov",182388,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States",,"<=50K"
"45476",21,"Private",203914,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States",,"<=50K"
"45479",41,"Private",151504,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",,">50K"
"45487",29,"Private",105422,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",,">50K"
"45491",27,"Private",208703,"HS-grad",9,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"Japan",,"<=50K"
"45493",25,"Private",272428,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",4416,0,42,"United-States",,"<=50K"
"45498",43,"Private",131435,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45499",56,"Private",175127,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,35,"United-States",,"<=50K"
"45502",28,"Private",96337,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45507",25,"Private",139730,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,80,"United-States",,"<=50K"
"45508",18,"Private",201901,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,10,"United-States",,"<=50K"
"45511",48,"Private",94461,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,16,"United-States",,"<=50K"
"45518",39,"Local-gov",139364,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",,"<=50K"
"45519",19,"Private",227491,"HS-grad",9,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States",,"<=50K"
"45520",25,"Private",222254,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States",,"<=50K"
"45521",44,"Private",193494,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,72,"United-States",,">50K"
"45527",37,"Private",130277,"5th-6th",3,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States",,"<=50K"
"45535",25,"Private",49092,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"45536",54,"Local-gov",186884,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,30,"United-States",,"<=50K"
"45539",21,"Self-emp-inc",265116,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"45541",33,"Private",158416,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"45547",43,"Private",111483,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,40,"United-States",,">50K"
"45554",58,"Private",127264,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",,"<=50K"
"45568",47,"Private",164113,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",7688,0,40,"United-States",,">50K"
"45569",39,"Private",111499,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45574",54,"Private",205337,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",,">50K"
"45581",44,"Private",169397,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45583",27,"Private",329005,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"45588",57,"Self-emp-inc",159028,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"United-States",,">50K"
"45589",30,"Private",149184,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",,">50K"
"45594",66,"Private",142501,"HS-grad",9,"Never-married","Other-service","Other-relative","Black","Female",0,0,3,"United-States",,"<=50K"
"45595",60,"Private",338345,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",,">50K"
"45597",26,"Private",262617,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",2597,0,40,"United-States",,"<=50K"
"45604",23,"Private",38151,"11th",7,"Never-married","Other-service","Other-relative","White","Male",0,0,40,"Philippines",,"<=50K"
"45616",28,"Private",224964,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States",,"<=50K"
"45617",26,"Private",306225,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Poland",,"<=50K"
"45618",23,"Private",292023,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States",,"<=50K"
"45619",32,"Private",94041,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,25,"Ireland",,"<=50K"
"45620",49,"Self-emp-inc",187563,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",,">50K"
"45621",36,"Private",176101,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",2174,0,60,"United-States",,"<=50K"
"45624",21,"Private",216070,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","Amer-Indian-Eskimo","Female",0,0,46,"United-States",,">50K"
"45625",54,"Self-emp-not-inc",105010,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,">50K"
"45626",43,"Private",198203,"Some-college",10,"Married-spouse-absent","Other-service","Not-in-family","Black","Female",0,0,40,"United-States",,"<=50K"
"45630",46,"Private",146919,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"45635",47,"State-gov",156417,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,20,"United-States",,"<=50K"
"45637",19,"Private",63363,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States",,"<=50K"
"45638",25,"Private",190107,"Bachelors",13,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"45640",35,"Private",176756,"12th",8,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States",,"<=50K"
"45644",48,"Private",265083,"10th",6,"Divorced","Sales","Not-in-family","White","Female",0,0,38,"United-States",,"<=50K"
"45646",46,"Federal-gov",31141,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"45648",45,"State-gov",67544,"Masters",14,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,50,"United-States",,"<=50K"
"45650",35,"Private",199753,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,"United-States",,"<=50K"
"45651",62,"Private",122246,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",8614,0,39,"United-States",,">50K"
"45671",32,"Private",216361,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,16,"United-States",,"<=50K"
"45681",60,"Private",81578,"9th",5,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"45682",55,"Private",160662,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States",,">50K"
"45691",59,"Private",380357,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",,">50K"
"45692",31,"Private",79190,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States",,"<=50K"
"45694",44,"Private",182616,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",,">50K"
"45695",63,"Private",339473,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States",,"<=50K"
"45696",31,"Local-gov",381153,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",15024,0,56,"United-States",,">50K"
"45701",56,"Private",286487,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",2885,0,45,"United-States",,"<=50K"
"45704",30,"Self-emp-not-inc",188798,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States",,"<=50K"
